dataset,category,synthetic,gpu_name,cuda_version,cuda_visible_devices,warmup_iters,timed_iters,cold_iters,M,K,nnz,N,avg_nnz_per_row,cv_d,max_nnz_per_row,kernel,ms_warm,preprocess_ms,cold_exec_ms,ms_cold,ms_cusparse_warm,ms_cusparse_cold,ms_csr_direct_warm,ms_csr_direct_cold,speedup_vs_cusparse_warm,speedup_vs_cusparse_cold,speedup_vs_csr_direct_warm,speedup_vs_csr_direct_cold,correct,soft_fail,hard_fail,max_error,tolerance,error
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,64,30.83242,0.932635,100,CSR_DIRECT,1.887872,0.0,1.902899,1.902899,1.922191,3.116645,1.887872,1.902899,1.018179,1.63784,1.0,1.0,True,False,False,1.33514404296875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,64,30.83242,0.932635,100,RODE_ENHANCED,1.973919,3.337367,2.014819,5.352186,1.922191,3.116645,1.887872,1.902899,0.973795,0.582313,0.956408,0.355537,True,False,False,1.1444091796875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,64,30.83242,0.932635,100,ZERO_OVERHEAD_CSR,2.026634,1.778992,2.053139,3.832132,1.922191,3.116645,1.887872,1.902899,0.948465,0.813293,0.931531,0.496564,True,False,False,8.58306884765625e-06,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,64,30.83242,0.932635,100,TC_DIRECT,1.834005,106.922601,1.913242,108.835843,1.922191,3.116645,1.887872,1.902899,1.048084,0.028636,1.029372,0.017484,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,64,30.83242,0.932635,100,COMMUNITY_TC,1.8402,610.267019,1.930957,612.197976,1.922191,3.116645,1.887872,1.902899,1.044556,0.005091,1.025906,0.003108,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,64,30.83242,0.932635,100,SEGMENT_HYBRID,1.973002,9.633771,2.038755,11.672526,1.922191,3.116645,1.887872,1.902899,0.974247,0.267007,0.956852,0.163024,True,False,False,1.1444091796875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,64,30.83242,0.932635,100,CUSPARSE,1.922191,1.188965,1.92768,3.116645,1.922191,3.116645,1.887872,1.902899,1.0,1.0,0.982146,0.61056,True,False,False,0.0,0.0,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,128,30.83242,0.932635,100,CSR_DIRECT,3.876992,0.0,3.896115,3.896115,4.001495,5.302916,3.876992,3.896115,1.032113,1.361078,1.0,1.0,True,False,False,1.33514404296875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,128,30.83242,0.932635,100,RODE_ENHANCED,4.012708,3.550073,4.074477,7.62455,4.001495,5.302916,3.876992,3.896115,0.997206,0.695505,0.966178,0.510996,True,False,False,1.33514404296875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,128,30.83242,0.932635,100,ZERO_OVERHEAD_CSR,3.902694,1.791354,3.938928,5.730282,4.001495,5.302916,3.876992,3.896115,1.025316,0.92542,0.993414,0.679917,True,False,False,9.5367431640625e-06,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,128,30.83242,0.932635,100,TC_DIRECT,3.775171,95.589414,3.853619,99.443033,4.001495,5.302916,3.876992,3.896115,1.059951,0.053326,1.026971,0.039179,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,128,30.83242,0.932635,100,COMMUNITY_TC,3.782569,586.564021,3.865805,590.429826,4.001495,5.302916,3.876992,3.896115,1.057878,0.008981,1.024963,0.006599,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,128,30.83242,0.932635,100,SEGMENT_HYBRID,4.011971,9.685136,4.084662,13.769798,4.001495,5.302916,3.876992,3.896115,0.997389,0.385112,0.966356,0.282946,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,128,30.83242,0.932635,100,CUSPARSE,4.001495,1.29201,4.010906,5.302916,4.001495,5.302916,3.876992,3.896115,1.0,1.0,0.968886,0.734712,True,False,False,0.0,0.0,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,256,30.83242,0.932635,100,CSR_DIRECT,7.921367,0.0,7.947674,7.947674,8.00747,9.435372,7.921367,7.947674,1.01087,1.187187,1.0,1.0,True,False,False,1.33514404296875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,256,30.83242,0.932635,100,RODE_ENHANCED,8.163666,3.456248,8.217667,11.673915,8.00747,9.435372,7.921367,7.947674,0.980867,0.808244,0.97032,0.680806,True,False,False,1.33514404296875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,256,30.83242,0.932635,100,ZERO_OVERHEAD_CSR,7.970816,1.794713,8.010477,9.80519,8.00747,9.435372,7.921367,7.947674,1.004599,0.962283,0.993796,0.810558,True,False,False,9.5367431640625e-06,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,256,30.83242,0.932635,100,TC_DIRECT,7.732874,102.522627,7.796941,110.319568,8.00747,9.435372,7.921367,7.947674,1.03551,0.085528,1.024376,0.072042,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,256,30.83242,0.932635,100,COMMUNITY_TC,7.74591,576.714021,7.823053,584.537074,8.00747,9.435372,7.921367,7.947674,1.033768,0.016142,1.022652,0.013597,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,256,30.83242,0.932635,100,SEGMENT_HYBRID,8.163558,10.083399,8.24584,18.329239,8.00747,9.435372,7.921367,7.947674,0.98088,0.514772,0.970333,0.433606,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,256,30.83242,0.932635,100,CUSPARSE,8.00747,1.416634,8.018739,9.435372,8.00747,9.435372,7.921367,7.947674,1.0,1.0,0.989247,0.842328,True,False,False,0.0,0.0,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,512,30.83242,0.932635,100,CSR_DIRECT,16.007721,0.0,16.032051,16.032051,16.022871,17.553062,16.007721,16.032051,1.000946,1.094873,1.0,1.0,True,False,False,1.33514404296875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,512,30.83242,0.932635,100,RODE_ENHANCED,16.46275,3.550808,16.519831,20.070639,16.022871,17.553062,16.007721,16.032051,0.97328,0.874564,0.97236,0.798781,True,False,False,1.33514404296875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,512,30.83242,0.932635,100,ZERO_OVERHEAD_CSR,16.076057,1.876889,16.132688,18.009577,16.022871,17.553062,16.007721,16.032051,0.996692,0.974652,0.995749,0.890196,True,False,False,1.049041748046875e-05,0.01,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,512,30.83242,0.932635,100,TC_DIRECT,15.587246,96.24273,15.664128,111.906858,16.022871,17.553062,16.007721,16.032051,1.027948,0.156854,1.026976,0.143262,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,512,30.83242,0.932635,100,COMMUNITY_TC,15.584384,576.291335,15.676006,591.967342,16.022871,17.553062,16.007721,16.032051,1.028136,0.029652,1.027164,0.027083,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,512,30.83242,0.932635,100,SEGMENT_HYBRID,16.462883,10.129983,16.545139,26.675122,16.022871,17.553062,16.007721,16.032051,0.973272,0.658031,0.972352,0.601011,True,False,False,1.33514404296875e-05,0.1,
synth_sparse_skewed_cv2p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,6166484,512,30.83242,0.932635,100,CUSPARSE,16.022871,1.520095,16.032967,17.553062,16.022871,17.553062,16.007721,16.032051,1.0,1.0,0.999054,0.913348,True,False,False,0.0,0.0,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,64,81.03682,0.87397,240,CSR_DIRECT,4.640404,0.0,4.662784,4.662784,4.679618,5.990854,4.640404,4.662784,1.008451,1.284823,1.0,1.0,True,False,False,2.6702880859375e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,64,81.03682,0.87397,240,RODE_ENHANCED,4.640097,6.953196,4.701475,11.654671,4.679618,5.990854,4.640404,4.662784,1.008517,0.51403,1.000066,0.400079,True,False,False,2.47955322265625e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,64,81.03682,0.87397,240,ZERO_OVERHEAD_CSR,5.027855,1.574096,5.033814,6.60791,4.679618,5.990854,4.640404,4.662784,0.930738,0.906618,0.922939,0.705637,True,False,False,1.1444091796875e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,64,81.03682,0.87397,240,TC_DIRECT,4.600428,172.703473,4.681114,177.384587,4.679618,5.990854,4.640404,4.662784,1.017214,0.033773,1.00869,0.026286,True,False,False,2.6702880859375e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,64,81.03682,0.87397,240,COMMUNITY_TC,4.59969,1339.675954,4.694528,1344.370482,4.679618,5.990854,4.640404,4.662784,1.017377,0.004456,1.008851,0.003468,True,False,False,2.6702880859375e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,64,81.03682,0.87397,240,SEGMENT_HYBRID,4.637471,17.320737,4.716611,22.037349,4.679618,5.990854,4.640404,4.662784,1.009089,0.27185,1.000633,0.211586,True,False,False,2.47955322265625e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,64,81.03682,0.87397,240,CUSPARSE,4.679618,1.300713,4.690141,5.990854,4.679618,5.990854,4.640404,4.662784,1.0,1.0,0.99162,0.778317,True,False,False,0.0,0.0,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,128,81.03682,0.87397,240,CSR_DIRECT,9.583298,0.0,9.609114,9.609114,9.762852,11.011189,9.583298,9.609114,1.018736,1.145911,1.0,1.0,True,False,False,2.6702880859375e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,128,81.03682,0.87397,240,RODE_ENHANCED,9.561334,7.235586,9.635117,16.870703,9.762852,11.011189,9.583298,9.609114,1.021076,0.652681,1.002297,0.569574,True,False,False,3.0517578125e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,128,81.03682,0.87397,240,ZERO_OVERHEAD_CSR,9.513917,1.585602,9.546333,11.131935,9.762852,11.011189,9.583298,9.609114,1.026165,0.989153,1.007293,0.863202,True,False,False,1.33514404296875e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,128,81.03682,0.87397,240,TC_DIRECT,9.490519,169.944071,9.567232,179.511303,9.762852,11.011189,9.583298,9.609114,1.028695,0.06134,1.009776,0.053529,True,False,False,2.6702880859375e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,128,81.03682,0.87397,240,COMMUNITY_TC,9.487447,1292.307421,9.587507,1301.894929,9.762852,11.011189,9.583298,9.609114,1.029028,0.008458,1.010103,0.007381,True,False,False,2.6702880859375e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,128,81.03682,0.87397,240,SEGMENT_HYBRID,9.561052,17.004309,9.639178,26.643487,9.762852,11.011189,9.583298,9.609114,1.021106,0.413279,1.002327,0.360655,True,False,False,3.0517578125e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,128,81.03682,0.87397,240,CUSPARSE,9.762852,1.242731,9.768457,11.011189,9.762852,11.011189,9.583298,9.609114,1.0,1.0,0.981609,0.872668,True,False,False,0.0,0.0,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,256,81.03682,0.87397,240,CSR_DIRECT,19.607301,0.0,19.628544,19.628544,19.441156,20.795828,19.607301,19.628544,0.991526,1.059469,1.0,1.0,True,False,False,3.4332275390625e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,256,81.03682,0.87397,240,RODE_ENHANCED,19.58571,7.376501,19.661408,27.037908,19.441156,20.795828,19.607301,19.628544,0.992619,0.769136,1.001102,0.725964,True,False,False,3.0517578125e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,256,81.03682,0.87397,240,ZERO_OVERHEAD_CSR,19.640063,1.61515,19.68287,21.298021,19.441156,20.795828,19.607301,19.628544,0.989872,0.976421,0.998332,0.921614,True,False,False,1.33514404296875e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,256,81.03682,0.87397,240,TC_DIRECT,19.474509,168.190833,19.555738,187.746571,19.441156,20.795828,19.607301,19.628544,0.998287,0.110765,1.006819,0.104548,True,False,False,3.4332275390625e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,256,81.03682,0.87397,240,COMMUNITY_TC,19.511444,1269.448511,19.601612,1289.050123,19.441156,20.795828,19.607301,19.628544,0.996398,0.016133,1.004913,0.015227,True,False,False,3.4332275390625e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,256,81.03682,0.87397,240,SEGMENT_HYBRID,19.586263,16.904142,19.662192,36.566334,19.441156,20.795828,19.607301,19.628544,0.992591,0.568715,1.001074,0.536793,True,False,False,3.0517578125e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,256,81.03682,0.87397,240,CUSPARSE,19.441156,1.345381,19.450447,20.795828,19.441156,20.795828,19.607301,19.628544,1.0,1.0,1.008546,0.943869,True,False,False,0.0,0.0,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,512,81.03682,0.87397,240,CSR_DIRECT,39.703972,0.0,39.742464,39.742464,38.927094,40.441814,39.703972,39.742464,0.980433,1.017597,1.0,1.0,True,False,False,3.0517578125e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,512,81.03682,0.87397,240,RODE_ENHANCED,39.631943,7.616528,39.713146,47.329674,38.927094,40.441814,39.703972,39.742464,0.982215,0.854471,1.001817,0.839694,True,False,False,3.0517578125e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,512,81.03682,0.87397,240,ZERO_OVERHEAD_CSR,39.950208,1.645909,40.002467,41.648377,38.927094,40.441814,39.703972,39.742464,0.97439,0.97103,0.993836,0.954238,True,False,False,1.52587890625e-05,0.01549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,512,81.03682,0.87397,240,TC_DIRECT,39.403848,176.646399,39.486362,216.132761,38.927094,40.441814,39.703972,39.742464,0.987901,0.187116,1.007617,0.18388,True,False,False,3.0517578125e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,512,81.03682,0.87397,240,COMMUNITY_TC,39.430891,1302.440346,39.539302,1341.979648,38.927094,40.441814,39.703972,39.742464,0.987223,0.030136,1.006926,0.029615,True,False,False,3.0517578125e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,512,81.03682,0.87397,240,SEGMENT_HYBRID,39.631379,17.054328,39.712902,56.76723,38.927094,40.441814,39.703972,39.742464,0.982229,0.712415,1.001832,0.700095,True,False,False,3.0517578125e-05,0.1549193338482967,
synth_sparse_skewed_cv3p0,Sparse Skewed,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,16207364,512,81.03682,0.87397,240,CUSPARSE,38.927094,1.504008,38.937805,40.441814,38.927094,40.441814,39.703972,39.742464,1.0,1.0,1.019957,0.982707,True,False,False,0.0,0.0,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,64,5.445315,0.419808,19,CSR_DIRECT,0.353628,0.0,0.36608,0.36608,0.353213,1.572822,0.353628,0.36608,0.998827,4.296388,1.0,1.0,True,False,False,1.430511474609375e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,64,5.445315,0.419808,19,RODE_ENHANCED,0.470083,2.014052,0.510298,2.52435,0.353213,1.572822,0.353628,0.36608,0.751386,0.62306,0.752268,0.14502,True,False,False,1.430511474609375e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,64,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,0.393984,1.350599,0.423117,1.773716,0.353213,1.572822,0.353628,0.36608,0.896517,0.886738,0.89757,0.206392,True,False,False,1.430511474609375e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,64,5.445315,0.419808,19,TC_DIRECT,0.32471,54.650794,0.41431,55.065104,0.353213,1.572822,0.353628,0.36608,1.08778,0.028563,1.089057,0.006648,True,False,False,1.430511474609375e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,64,5.445315,0.419808,19,COMMUNITY_TC,0.325079,150.497128,0.415437,150.912565,0.353213,1.572822,0.353628,0.36608,1.086546,0.010422,1.087822,0.002426,True,False,False,1.430511474609375e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,64,5.445315,0.419808,19,SEGMENT_HYBRID,0.481905,4.877081,0.535939,5.41302,0.353213,1.572822,0.353628,0.36608,0.732953,0.290563,0.733814,0.06763,True,False,False,1.430511474609375e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,64,5.445315,0.419808,19,CUSPARSE,0.353213,1.214115,0.358707,1.572822,0.353213,1.572822,0.353628,0.36608,1.0,1.0,1.001174,0.232754,True,False,False,0.0,0.0,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,CSR_DIRECT,0.799601,0.0,0.812954,0.812954,0.800717,2.036451,0.799601,0.812954,1.001396,2.505002,1.0,1.0,True,False,False,1.430511474609375e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,RODE_ENHANCED,0.920294,2.01433,0.955046,2.969376,0.800717,2.036451,0.799601,0.812954,0.870066,0.685818,0.868853,0.273779,True,False,False,1.430511474609375e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,0.850207,1.355208,0.880845,2.236053,0.800717,2.036451,0.799601,0.812954,0.941791,0.910735,0.940478,0.363566,True,False,False,1.430511474609375e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,TC_DIRECT,0.722509,53.014328,0.809882,53.824209,0.800717,2.036451,0.799601,0.812954,1.108245,0.037835,1.1067,0.015104,True,False,False,1.430511474609375e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,COMMUNITY_TC,0.725965,148.11024,0.81449,148.92473,0.800717,2.036451,0.799601,0.812954,1.102969,0.013674,1.101432,0.005459,True,False,False,1.430511474609375e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,SEGMENT_HYBRID,0.920264,4.879297,0.974707,5.854004,0.800717,2.036451,0.799601,0.812954,0.870095,0.347873,0.868882,0.138871,True,False,False,1.430511474609375e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,128,5.445315,0.419808,19,CUSPARSE,0.800717,1.229356,0.807094,2.036451,0.800717,2.036451,0.799601,0.812954,1.0,1.0,0.998606,0.399201,True,False,False,0.0,0.0,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,CSR_DIRECT,1.763451,0.0,1.778995,1.778995,1.592171,2.944955,1.763451,1.778995,0.902873,1.655404,1.0,1.0,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,RODE_ENHANCED,2.014449,2.028303,2.052474,4.080776,1.592171,2.944955,1.763451,1.778995,0.790376,0.721665,0.875401,0.435945,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,1.815823,1.357643,1.849651,3.207294,1.592171,2.944955,1.763451,1.778995,0.876832,0.918205,0.971158,0.554672,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,TC_DIRECT,1.583462,52.481239,1.670144,54.151383,1.592171,2.944955,1.763451,1.778995,1.0055,0.054384,1.113668,0.032852,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,COMMUNITY_TC,1.593257,152.475211,1.68192,154.157131,1.592171,2.944955,1.763451,1.778995,0.999319,0.019104,1.106821,0.01154,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,SEGMENT_HYBRID,2.014162,4.940105,2.072467,7.012572,1.592171,2.944955,1.763451,1.778995,0.790488,0.419954,0.875526,0.253687,True,False,False,1.9073486328125e-06,0.04358898943540675,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,256,5.445315,0.419808,19,CUSPARSE,1.592171,1.345058,1.599898,2.944955,1.592171,2.944955,1.763451,1.778995,1.0,1.0,1.107576,0.604082,True,False,False,0.0,0.0,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,CSR_DIRECT,3.730217,0.0,3.748045,3.748045,3.173734,4.707897,3.730217,3.748045,0.850818,1.256094,1.0,1.0,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,RODE_ENHANCED,4.214733,2.048119,4.25537,6.303489,3.173734,4.707897,3.730217,3.748045,0.75301,0.746872,0.885042,0.594598,True,False,False,1.9073486328125e-06,0.004358898943540674,
synth_community_nc10,Community,True,NVIDIA GeForce RTX 3090,11.8,1,50,200,10,200000,200000,1089063,512,5.445315,0.419808,19,ZERO_OVERHEAD_CSR,3.785549,1.359262,3.81952,5.178782,3.173734,4.707897,3.730217,3.748045,0.838382,0.909074,0.985383,0.723731,True,False,False,1.9073486328125e-06,0.004358898943540674,
